Version,Power (hp),Consumption (l/100 km),Interior,Location,Registration city,Number of doors,Assembly,Source,Model,Body Type,Car documents,Title,Number of seats,Number of Owners,Price,URL,Color,Air Conditioning,Make,Year
101,67.0,15.0,1,215,14,1,1,1,511,7,1,2244,5.0,2.0,4750000.0,4190,13,1,37,52
1540,67.0,15.0,1,128,22,1,1,1,532,7,1,2404,5.0,1.0,3700000.0,4602,13,1,37,52
151,67.0,15.0,1,215,22,1,0,1,77,6,1,291,4.0,2.0,5590000.0,429,1,1,10,54
1597,67.0,15.0,1,209,22,1,1,1,392,7,1,1479,4.0,2.0,1150000.0,2436,12,1,35,35
1308,67.0,15.0,1,209,18,1,1,1,134,8,1,504,5.0,2.0,1900000.0,757,9,1,15,41
871,67.0,15.0,1,209,22,1,1,1,137,7,1,542,4.0,2.0,2875000.0,849,1,1,15,48
635,67.0,15.0,1,209,22,1,0,1,593,2,1,2678,5.0,1.0,2975000.0,4966,7,1,37,46
1743,67.0,15.0,1,209,35,1,1,1,457,2,1,2054,4.0,1.0,2200000.0,3919,13,1,35,55
1743,67.0,15.0,1,209,18,1,0,1,411,2,1,1630,4.0,1.0,1000000.0,2732,12,1,35,39
1336,67.0,15.0,1,218,35,1,0,1,511,7,1,2233,5.0,2.0,3450000.0,4166,5,1,37,48
1738,67.0,15.0,1,218,22,1,1,1,457,8,1,2036,6.0,2.0,1685000.0,3828,5,1,35,50
1743,67.0,15.0,1,218,22,1,1,1,439,8,1,1932,4.0,1.0,1100000.0,3595,7,1,35,49
1743,67.0,15.0,1,218,22,1,1,1,380,4,1,1377,5.0,2.0,745000.0,2161,12,1,35,39
1305,67.0,15.0,1,448,22,1,1,1,411,5,1,78,3.0,1.0,1625000.0,88,13,1,5,54
1743,67.0,15.0,1,207,22,1,1,1,40,8,1,105,4.0,4.0,950000.0,125,2,1,7,42
1137,67.0,15.0,1,207,22,1,0,1,436,4,1,1863,4.0,3.0,900000.0,3377,7,1,35,47
1743,67.0,15.0,1,208,22,1,1,1,497,7,1,2135,5.0,2.0,6150000.0,4010,12,1,37,54
1743,67.0,15.0,1,207,22,1,1,1,411,7,1,2281,5.0,2.0,3325000.0,4363,3,1,37,54
1743,67.0,15.0,1,208,22,1,0,1,500,2,1,2159,5.0,1.0,4250000.0,4065,13,1,37,49
1110,67.0,15.0,1,448,22,1,1,1,155,7,1,692,4.0,2.0,4600000.0,1204,13,1,15,49
1276,67.0,15.0,1,208,22,1,0,1,262,6,1,1069,5.0,2.0,6550000.0,1776,1,1,21,53
333,67.0,15.0,1,208,14,1,1,1,497,7,1,2137,5.0,1.0,6375000.0,4016,13,1,37,55
1743,67.0,15.0,1,448,18,1,0,1,141,7,1,579,4.0,2.0,785000.0,973,12,1,15,31
1014,67.0,15.0,1,540,22,1,1,1,439,8,1,1929,4.0,3.0,1095000.0,3588,5,1,35,48
967,67.0,15.0,1,207,22,1,1,1,162,7,1,710,4.0,2.0,2450000.0,1220,13,1,15,41
1743,67.0,15.0,1,539,14,1,0,1,180,7,1,824,5.0,2.0,2550000.0,1246,1,1,15,45
119,67.0,15.0,1,448,14,1,0,1,152,7,1,662,5.0,2.0,4950000.0,1147,13,1,15,51
376,67.0,15.0,1,448,22,1,1,1,380,0,1,1369,5.0,2.0,1050000.0,2137,12,1,35,35
1743,67.0,15.0,1,206,22,1,1,1,137,7,1,556,4.0,2.0,3350000.0,911,7,1,15,51
1014,67.0,15.0,1,540,22,1,1,1,439,8,1,1929,4.0,3.0,1095000.0,3587,5,1,35,48
817,67.0,15.0,1,447,22,1,1,1,14,7,1,433,5.0,2.0,3800000.0,600,12,1,15,51
1281,67.0,15.0,1,447,22,1,1,1,172,4,1,780,5.0,3.0,2500000.0,1348,5,1,15,42
431,67.0,15.0,1,244,14,1,1,1,260,6,1,1054,5.0,1.0,6600000.0,1740,13,1,21,53
1743,67.0,15.0,1,418,22,1,1,1,439,7,1,1940,4.0,1.0,1280000.0,3629,13,1,35,50
769,67.0,15.0,1,418,22,1,1,1,411,7,1,421,5.0,1.0,3250000.0,773,13,1,15,54
1743,67.0,15.0,1,418,22,1,0,1,70,2,1,262,5.0,3.0,2150000.0,394,9,1,10,44
1743,67.0,15.0,1,418,22,1,0,1,81,4,1,303,6.0,2.0,3750000.0,442,13,1,10,54
181,67.0,15.0,1,418,22,1,1,1,511,7,1,2234,5.0,1.0,4150000.0,4169,13,1,37,48
1743,67.0,15.0,1,418,22,1,0,1,191,2,1,849,5.0,3.0,1750000.0,1452,1,1,15,43
499,67.0,15.0,1,418,46,1,0,1,506,6,1,2184,5.0,1.0,8150000.0,4100,7,1,37,51
1743,67.0,15.0,1,418,22,1,0,1,580,2,1,2611,4.0,1.0,2175000.0,4875,13,1,37,53
236,67.0,15.0,1,418,35,1,1,1,542,6,1,2423,7.0,2.0,6450000.0,4616,1,1,37,46
503,67.0,15.0,1,418,22,1,0,1,114,7,1,393,5.0,2.0,2600000.0,544,7,1,15,40
333,67.0,15.0,1,418,22,1,1,1,117,6,1,412,5.0,2.0,5385000.0,578,13,1,15,55
1743,67.0,15.0,1,418,35,1,0,1,70,7,1,266,4.0,2.0,2300000.0,403,1,1,10,47
1743,67.0,15.0,1,418,22,1,1,1,227,7,1,952,5.0,1.0,475000.0,1583,12,1,16,26
660,67.0,15.0,1,418,22,1,1,1,411,6,1,83,5.0,1.0,7900000.0,92,13,1,5,54
1743,67.0,15.0,1,418,22,1,1,1,134,7,1,500,5.0,2.0,1695000.0,736,13,1,15,39
66,67.0,15.0,1,418,22,1,1,1,137,7,1,546,5.0,1.0,3050000.0,869,13,1,15,49
421,67.0,15.0,1,418,22,1,1,1,260,6,1,1057,5.0,2.0,6950000.0,1762,13,1,21,54
965,67.0,15.0,1,418,22,1,1,1,164,7,1,714,4.0,2.0,3650000.0,1233,13,1,15,46
1743,67.0,15.0,1,418,35,1,1,1,549,4,1,2451,2.0,1.0,900000.0,4654,13,1,37,18
590,67.0,15.0,1,418,22,1,0,1,65,2,1,229,4.0,4.0,2075000.0,352,2,1,10,45
1555,67.0,15.0,1,418,22,1,1,1,170,7,1,744,5.0,3.0,2890000.0,1278,13,1,15,46
1683,67.0,17.0,1,418,22,1,1,1,450,2,1,1986,5.0,2.0,370000.0,3719,7,1,35,22
270,67.0,15.0,1,418,22,1,1,1,144,7,0,603,5.0,4.0,1700000.0,1000,1,1,15,41
675,67.0,15.0,1,419,46,1,0,1,79,2,1,295,4.0,2.0,3650000.0,433,6,1,10,55
289,67.0,15.0,1,419,22,1,1,1,522,7,1,2306,5.0,2.0,2700000.0,4344,4,1,37,46
270,67.0,15.0,1,419,22,1,0,1,556,7,1,2505,5.0,2.0,4950000.0,4719,9,1,37,41
113,67.0,15.0,1,419,14,1,0,1,358,6,1,95,5.0,1.0,8450000.0,109,1,1,6,55
1151,67.0,15.0,1,419,9,1,1,1,457,4,1,2051,5.0,1.0,2520000.0,3900,12,1,35,54
1743,67.0,15.0,1,419,22,1,1,1,148,7,1,634,5.0,3.0,1710000.0,1063,7,1,15,38
1315,67.0,15.0,1,419,22,1,1,1,143,7,1,593,5.0,3.0,2575000.0,684,13,1,15,44
421,67.0,15.0,1,419,14,1,1,1,261,6,1,1068,5.0,2.0,7000000.0,1779,13,3,21,54
1440,67.0,15.0,1,419,35,1,1,1,522,7,1,2290,4.0,1.0,1850000.0,4279,1,1,37,39
968,67.0,15.0,1,419,22,1,1,1,172,7,1,788,5.0,2.0,3300000.0,1366,3,1,15,46
1551,67.0,15.0,1,419,22,1,1,1,411,2,1,1658,5.0,2.0,1350000.0,2884,13,1,35,47
1743,67.0,15.0,1,419,22,1,1,1,137,7,1,533,4.0,1.0,2600000.0,821,12,1,15,45
1642,67.0,15.0,1,419,22,1,1,1,439,2,1,1941,4.0,2.0,1225000.0,3658,2,1,35,51
1566,67.0,15.0,1,419,22,1,1,1,439,2,1,1936,5.0,1.0,1280000.0,3620,7,1,35,50
1369,67.0,15.0,1,419,22,1,1,1,450,7,1,1993,4.0,3.0,1925000.0,3735,12,1,35,45
1743,67.0,15.0,1,419,22,1,1,1,380,7,1,1420,5.0,1.0,2525000.0,2360,13,1,35,55
24,67.0,15.0,1,419,22,1,0,1,593,2,1,2668,5.0,2.0,2350000.0,4948,12,1,37,43
1743,67.0,15.0,1,419,22,1,1,1,134,4,1,505,5.0,2.0,2550000.0,762,12,1,15,41
1743,67.0,15.0,1,419,22,1,1,1,411,6,1,2476,5.0,2.0,10000000.0,4680,13,1,37,54
1448,67.0,15.0,1,419,22,1,1,1,450,2,1,2014,5.0,1.0,4800000.0,3775,13,1,35,57
259,67.0,15.0,1,419,22,1,0,1,436,4,1,1840,5.0,2.0,650000.0,3478,13,1,35,38
280,67.0,15.0,1,419,43,1,1,1,411,8,1,1653,4.0,1.0,1150000.0,2838,7,1,35,44
274,67.0,15.0,1,419,22,1,1,1,532,7,1,2379,5.0,3.0,1950000.0,4518,1,1,37,42
1743,67.0,15.0,1,421,9,1,1,1,411,8,1,1635,5.0,1.0,845000.0,2775,13,1,35,40
1743,67.0,15.0,1,420,35,1,0,1,416,2,1,1687,4.0,5.0,1550000.0,2968,12,1,35,39
1204,67.0,15.0,1,420,22,1,0,1,559,2,1,2529,4.0,2.0,4500000.0,4765,13,1,37,54
807,67.0,15.0,1,272,46,1,0,1,326,6,1,1248,5.0,2.0,6990000.0,1995,1,1,28,53
965,67.0,15.0,1,420,14,1,1,1,172,7,1,790,5.0,2.0,3250000.0,1368,1,1,15,46
1224,67.0,15.0,1,644,46,1,0,1,215,4,1,925,5.0,2.0,9700000.0,1552,11,1,15,54
418,67.0,15.0,1,420,35,1,1,1,411,7,1,2713,5.0,1.0,4690000.0,5030,7,1,37,54
1236,67.0,15.0,1,272,46,1,0,1,553,4,1,2497,5.0,2.0,52500000.0,4707,13,1,37,53
327,67.0,15.0,1,644,46,1,0,1,573,4,1,2600,5.0,2.0,11500000.0,4861,13,1,37,53
425,67.0,15.0,1,272,14,1,0,1,553,4,1,2493,5.0,2.0,22900000.0,4703,13,1,37,45
1743,67.0,15.0,1,272,35,1,1,1,543,4,1,2430,5.0,2.0,17450000.0,4626,1,1,37,55
1743,67.0,15.0,1,272,35,1,1,1,545,4,1,2442,5.0,2.0,13900000.0,4644,13,1,37,54
366,67.0,15.0,1,272,35,1,0,1,101,4,1,345,5.0,2.0,19900000.0,504,6,1,13,49
128,67.0,15.0,1,272,22,1,1,1,497,7,1,2135,5.0,2.0,6590000.0,4013,13,1,37,54
671,67.0,15.0,1,272,22,1,0,1,76,6,1,288,5.0,2.0,6390000.0,426,1,1,10,53
671,67.0,15.0,1,272,46,1,0,1,76,6,1,287,5.0,2.0,5890000.0,425,11,1,10,52
666,67.0,15.0,1,644,46,1,0,1,321,2,1,1239,5.0,2.0,3850000.0,1982,13,1,28,54
1118,67.0,15.0,1,102,22,1,1,1,172,7,1,795,5.0,2.0,3800000.0,1384,13,1,15,48
228,67.0,15.0,1,102,22,1,1,1,258,6,1,1045,7.0,1.0,7800000.0,1730,4,1,21,55
1221,67.0,15.0,1,102,46,1,0,1,411,6,1,2618,5.0,2.0,6860000.0,4870,13,1,37,54
1099,67.0,15.0,1,102,22,1,1,1,532,7,1,2400,5.0,2.0,3450000.0,4593,1,1,37,49
1191,67.0,15.0,1,102,46,1,0,1,411,2,1,2709,5.0,2.0,5440000.0,5069,13,1,37,54
117,67.0,15.0,1,102,22,1,1,1,511,7,1,2247,5.0,2.0,5400000.0,4206,13,1,37,53
43,67.0,15.0,1,102,22,1,0,1,137,7,1,538,4.0,2.0,2600000.0,826,1,1,15,46
35,67.0,15.0,1,102,22,1,1,1,137,7,1,553,5.0,2.0,3425000.0,893,13,1,15,51
2,67.0,15.0,1,102,35,1,1,1,155,7,1,685,5.0,2.0,2850000.0,1187,7,1,15,43
1142,67.0,15.0,1,102,22,1,1,1,457,8,1,2032,5.0,2.0,2250000.0,3814,7,1,35,49
716,67.0,15.0,1,102,35,1,0,1,43,2,1,111,5.0,2.0,6650000.0,131,1,1,37,50
437,67.0,15.0,1,102,22,1,1,1,511,7,1,2254,5.0,1.0,6690000.0,4232,12,1,37,56
1151,67.0,15.0,1,102,43,1,1,1,411,8,1,1445,5.0,2.0,800000.0,2414,13,1,35,54
1743,67.0,15.0,1,102,46,1,0,1,411,2,1,2739,5.0,2.0,5440000.0,5086,13,1,37,54
1743,67.0,15.0,1,102,46,1,0,1,298,2,1,1146,4.0,1.0,2300000.0,1871,7,1,27,49
1743,67.0,15.0,1,102,18,1,0,1,424,6,1,1742,5.0,1.0,2000000.0,3067,13,1,35,47
321,67.0,15.0,1,102,14,1,1,1,511,7,1,2243,5.0,1.0,4760000.0,4198,13,1,37,52
1743,67.0,15.0,1,102,35,1,0,1,411,7,1,23,5.0,2.0,6100000.0,36,1,1,1,54
1368,67.0,15.0,1,102,14,1,1,1,253,4,1,1028,5.0,3.0,800000.0,1702,13,1,21,36
1455,67.0,15.0,1,102,14,1,1,1,511,7,1,2243,4.0,1.0,5500000.0,4194,13,1,37,52
1743,67.0,15.0,1,102,22,1,0,1,593,4,1,2670,5.0,2.0,2250000.0,4950,7,1,37,43
1743,67.0,15.0,1,102,22,1,1,1,411,4,1,30,5.0,4.0,1025000.0,29,10,1,35,54
1151,67.0,15.0,1,102,22,1,1,1,380,2,1,1407,5.0,2.0,2280000.0,2292,13,1,35,52
100,67.0,15.0,1,101,35,1,1,1,481,6,1,372,5.0,1.0,10300000.0,515,12,1,14,57
1415,67.0,15.0,1,101,22,1,1,1,155,7,1,690,4.0,3.0,3765000.0,1202,12,1,15,47
1743,67.0,15.0,1,101,22,1,0,1,224,7,1,942,4.0,2.0,6200000.0,1570,1,1,16,54
1142,67.0,15.0,1,101,22,1,1,1,457,2,1,2032,5.0,2.0,1870000.0,3818,9,1,35,49
562,67.0,15.0,1,101,22,1,0,1,200,2,1,883,4.0,2.0,4200000.0,1490,2,1,15,56
448,67.0,15.0,1,101,22,1,0,1,381,2,1,1438,4.0,2.0,3150000.0,2389,0,1,35,54
73,67.0,15.0,1,101,22,1,1,1,137,7,1,544,5.0,2.0,3490000.0,860,13,1,15,48
321,67.0,15.0,1,101,14,1,1,1,511,7,1,2246,5.0,1.0,4720000.0,4204,13,1,37,52
1142,67.0,15.0,1,101,22,1,1,1,457,4,1,2051,4.0,2.0,2890000.0,3911,12,1,35,54
1743,67.0,15.0,1,101,22,1,1,1,127,7,1,456,5.0,1.0,2550000.0,629,1,1,15,45
1743,67.0,15.0,1,101,43,1,1,1,411,7,1,717,5.0,5.0,5300000.0,1245,13,1,15,54
672,67.0,15.0,1,101,22,1,0,1,65,2,1,242,5.0,2.0,2999999.0,370,2,1,10,50
1738,67.0,15.0,1,101,22,1,1,1,457,4,1,2051,5.0,1.0,2675000.0,3906,13,1,35,54
1743,67.0,15.0,1,101,22,1,0,1,593,8,1,2651,4.0,2.0,1800000.0,4919,5,1,37,35
1479,67.0,15.0,1,101,22,1,1,1,141,7,1,587,5.0,2.0,1700000.0,983,13,1,15,38
26,67.0,15.0,3,101,22,1,0,1,455,2,1,2025,5.0,1.0,3970000.0,3787,1,2,35,52
1116,67.0,15.0,1,101,22,1,0,1,616,7,1,2759,5.0,2.0,3990000.0,5089,1,1,37,43
1147,67.0,15.0,1,101,22,1,1,1,405,4,1,1602,5.0,1.0,3475000.0,2677,13,1,35,54
1456,67.0,15.0,1,101,22,1,0,1,497,4,1,2131,5.0,4.0,4550000.0,3998,7,1,37,51
1596,67.0,15.0,1,101,22,1,1,1,171,7,1,762,4.0,2.0,6500000.0,1312,7,1,15,53
1142,67.0,15.0,1,101,35,1,1,1,461,2,1,2069,4.0,1.0,2925000.0,3946,13,1,35,55
1743,67.0,15.0,1,101,22,1,0,1,75,2,1,286,5.0,2.0,2350000.0,424,9,1,10,46
277,67.0,15.0,1,101,22,1,1,1,380,4,1,1392,5.0,3.0,1100000.0,2232,7,1,35,43
841,67.0,15.0,1,103,22,1,0,1,381,2,1,1439,5.0,2.0,3150000.0,2390,0,1,35,54
1354,67.0,15.0,1,103,22,1,0,1,70,2,1,266,5.0,2.0,2175000.0,405,12,1,10,47
263,67.0,15.0,1,103,22,1,1,1,411,8,1,1630,4.0,1.0,785000.0,2733,13,1,35,39
1743,67.0,15.0,1,103,35,1,0,1,580,6,1,2611,5.0,2.0,5375000.0,4872,13,1,37,53
1738,67.0,15.0,1,103,22,1,1,1,457,7,1,2039,5.0,2.0,1950000.0,3860,13,1,35,51
263,67.0,15.0,1,103,22,1,1,1,380,8,1,1377,5.0,1.0,1200000.0,2164,13,1,35,39
259,67.0,15.0,1,103,22,1,1,1,411,9,1,1624,4.0,2.0,950000.0,2720,12,1,35,38
187,67.0,15.0,1,103,22,1,1,1,439,4,1,1948,5.0,2.0,1375000.0,3666,13,1,35,52
1113,67.0,15.0,1,103,22,1,1,1,172,7,1,797,5.0,1.0,5000000.0,1390,12,1,15,50
1145,67.0,15.0,1,103,35,1,1,1,457,8,1,2054,5.0,1.0,3450000.0,3917,12,1,35,55
951,67.0,15.0,1,103,22,1,1,1,137,7,1,567,5.0,1.0,4000000.0,949,13,1,15,53
60,67.0,15.0,1,103,14,1,1,1,600,7,1,2729,5.0,1.0,4980000.0,5075,7,1,37,56
1743,67.0,15.0,1,103,22,1,1,1,411,2,1,356,5.0,2.0,3200000.0,622,12,1,15,54
1743,67.0,15.0,1,103,22,1,1,1,152,7,1,662,5.0,1.0,5245000.0,1145,12,1,15,51
214,67.0,15.0,1,103,22,1,1,1,48,2,1,122,4.0,1.0,3750000.0,148,7,1,35,55
525,67.0,15.0,1,103,22,1,1,1,251,7,1,1023,5.0,2.0,4680000.0,677,1,1,15,56
259,67.0,15.0,1,103,22,1,1,1,405,9,1,1577,4.0,2.0,850000.0,2602,12,1,35,38
297,67.0,15.0,1,103,18,1,1,1,522,7,1,2317,5.0,1.0,3000000.0,4369,13,1,37,48
33,67.0,15.0,1,103,22,1,1,1,137,7,1,572,5.0,1.0,4100000.0,959,13,1,15,55
1743,67.0,15.0,1,103,22,1,0,1,137,7,1,531,5.0,2.0,2650000.0,809,11,1,15,44
101,67.0,15.0,1,286,35,1,1,1,522,7,1,2308,5.0,1.0,3800000.0,4336,7,1,37,46
843,67.0,15.0,1,112,22,1,0,1,380,2,1,1416,5.0,2.0,3190000.0,2322,12,1,35,54
1549,67.0,15.0,1,112,46,1,0,1,298,2,1,1148,5.0,2.0,3325000.0,1873,13,1,27,54
659,67.0,15.0,1,105,22,1,0,1,411,6,1,81,5.0,2.0,7650000.0,91,13,1,5,54
1743,67.0,15.0,1,105,22,1,1,1,134,7,1,488,5.0,4.0,725000.0,693,11,1,15,31
1142,67.0,15.0,1,105,22,1,1,1,457,7,1,2039,5.0,2.0,2150000.0,3846,13,1,35,51
1743,67.0,15.0,1,105,22,1,0,1,60,8,1,169,5.0,2.0,575000.0,214,13,1,10,33
1743,67.0,15.0,1,105,27,1,1,1,432,7,1,1797,5.0,2.0,650000.0,3193,13,1,35,27
337,67.0,15.0,1,105,22,1,1,1,235,6,1,999,5.0,1.0,8325000.0,1670,12,1,16,57
742,67.0,15.0,1,105,14,1,1,1,152,7,1,664,4.0,1.0,5000000.0,1150,13,1,15,51
1743,67.0,15.0,1,105,14,1,1,1,378,10,1,1358,7.0,3.0,2250000.0,2420,12,1,35,39
1743,67.0,15.0,1,105,22,1,0,1,460,4,1,2061,5.0,2.0,2350000.0,3938,13,1,35,51
841,45.0,15.0,0,105,22,1,0,1,70,2,1,268,5.0,1.0,2350000.0,401,2,2,10,47
1766,67.0,15.0,1,105,22,1,0,1,473,4,1,2083,5.0,2.0,4700000.0,3065,6,1,35,52
529,67.0,15.0,1,112,35,1,1,1,160,7,1,706,5.0,2.0,2650000.0,1216,7,1,15,44
1743,67.0,15.0,1,112,22,1,1,1,411,2,1,1627,5.0,4.0,665000.0,2715,12,1,35,38
703,67.0,15.0,1,112,35,1,1,1,224,7,1,942,5.0,2.0,6050000.0,1568,1,1,16,54
1743,67.0,15.0,1,112,18,1,0,1,299,7,1,1153,5.0,1.0,1250000.0,1880,2,1,27,29
439,67.0,15.0,1,112,35,1,1,1,497,4,1,2135,5.0,1.0,6190000.0,4007,7,1,37,54
145,67.0,15.0,1,112,22,1,1,1,50,7,1,2209,5.0,1.0,1250000.0,4124,2,1,37,32
1582,67.0,15.0,1,112,22,1,0,1,459,2,1,2057,5.0,2.0,2550000.0,3934,12,1,35,48
986,67.0,15.0,1,112,14,1,0,1,610,2,1,2752,5.0,2.0,5350000.0,4848,13,1,37,48
1743,67.0,15.0,1,112,22,1,1,1,432,1,1,1800,4.0,2.0,495000.0,3202,7,1,35,28
1743,67.0,15.0,1,104,22,1,1,1,380,2,1,1367,5.0,2.0,1180000.0,2133,10,1,35,34
1743,67.0,15.0,1,104,22,1,0,1,570,4,1,2586,5.0,1.0,2650000.0,4842,1,1,37,46
591,67.0,15.0,1,104,37,1,1,1,411,7,1,1640,5.0,3.0,920000.0,2793,2,1,35,41
521,67.0,15.0,1,104,22,1,0,1,411,7,1,1169,5.0,2.0,1700000.0,2119,12,1,27,54
266,67.0,15.0,1,104,29,1,0,1,593,7,1,2679,5.0,5.0,1900000.0,4977,9,1,37,47
1743,67.0,15.0,1,104,46,1,0,1,70,4,1,277,5.0,2.0,3650000.0,416,12,1,10,55
1743,67.0,15.0,1,104,22,1,1,1,450,2,1,2010,5.0,2.0,3175000.0,3763,13,1,35,54
1422,67.0,15.0,1,104,14,1,0,1,234,7,1,990,5.0,1.0,9800000.0,1655,1,1,16,55
1743,67.0,15.0,1,104,22,1,1,1,436,8,1,1864,5.0,1.0,1175000.0,3386,5,1,35,48
1743,67.0,15.0,1,104,22,1,1,1,355,2,1,1321,4.0,2.0,1350000.0,2087,2,1,31,54
1743,67.0,15.0,1,104,22,1,0,1,581,6,1,2617,5.0,2.0,5400000.0,4881,11,1,37,54
418,67.0,15.0,1,98,22,1,1,1,600,7,1,2717,5.0,1.0,4700000.0,5033,2,1,37,53
56,67.0,15.0,1,98,22,1,1,1,411,7,1,430,4.0,1.0,3800000.0,597,2,1,15,54
633,67.0,15.0,1,98,35,1,0,1,593,2,1,2698,4.0,1.0,3950000.0,5013,12,1,37,54
446,67.0,15.0,1,98,22,1,1,1,385,2,1,1454,5.0,2.0,950000.0,2413,13,1,35,43
1444,67.0,15.0,1,98,22,1,1,1,600,7,1,2715,5.0,1.0,3900000.0,5037,13,1,37,53
1743,67.0,15.0,1,98,22,1,0,1,460,2,1,2059,4.0,2.0,1900000.0,3936,11,1,35,43
304,67.0,15.0,1,98,22,1,1,1,436,4,1,1865,4.0,2.0,1300000.0,3396,7,1,35,49
494,67.0,15.0,1,100,46,1,0,1,411,0,1,1122,4.0,2.0,28500000.0,1826,1,1,26,54
109,67.0,15.0,1,100,22,1,1,1,511,7,1,2231,4.0,3.0,3250000.0,4157,1,1,37,46
1662,67.0,15.0,1,107,22,1,1,1,511,7,1,2227,5.0,1.0,2900000.0,4151,7,1,37,43
1366,67.0,15.0,1,107,22,1,1,1,450,2,1,2001,4.0,2.0,2175000.0,3745,7,1,35,49
1743,67.0,15.0,1,107,29,1,1,1,405,2,1,1587,5.0,2.0,1040000.0,2625,13,1,35,44
321,67.0,15.0,1,107,22,1,0,1,593,8,1,2696,5.0,1.0,3025000.0,5008,12,1,37,52
1712,67.0,15.0,1,107,22,1,0,1,507,7,1,2193,5.0,1.0,3490000.0,4109,12,1,37,39
1172,67.0,15.0,1,107,35,1,1,1,214,4,1,924,4.0,1.0,11900000.0,1551,13,1,15,54
1743,67.0,15.0,1,107,22,1,1,1,429,7,1,1775,5.0,2.0,1500000.0,3148,11,1,35,39
1743,67.0,15.0,1,107,22,1,1,1,411,7,1,1666,4.0,1.0,1700000.0,2908,12,1,35,49
1743,67.0,15.0,1,107,22,1,1,1,450,2,1,2005,5.0,2.0,2345000.0,3751,13,1,35,51
85,67.0,15.0,1,149,22,1,1,1,411,7,1,451,5.0,1.0,4800000.0,621,9,1,15,54
66,67.0,15.0,1,150,22,1,1,1,522,7,1,2312,4.0,3.0,2725000.0,4357,11,1,37,47
967,67.0,15.0,1,100,22,1,1,1,155,7,1,684,4.0,4.0,2150000.0,1183,1,1,15,42
1743,67.0,15.0,1,100,35,1,1,1,380,8,1,1420,5.0,1.0,2495000.0,2354,13,1,35,55
1515,67.0,15.0,1,100,22,1,0,1,137,4,1,558,5.0,2.0,3970000.0,928,1,1,15,52
1407,67.0,15.0,1,100,22,1,0,1,227,8,1,951,5.0,1.0,450000.0,1580,13,1,16,26
1743,67.0,15.0,1,100,22,1,0,1,404,4,1,1565,4.0,2.0,880000.0,2584,13,1,35,40
1743,67.0,15.0,1,681,22,1,1,1,172,7,1,807,4.0,2.0,5750000.0,1411,13,1,15,53
1743,67.0,15.0,1,681,18,1,1,1,593,9,1,2680,5.0,2.0,2875000.0,4976,7,1,37,47
1743,67.0,16.0,1,153,22,1,0,1,411,2,1,2753,5.0,2.0,2100000.0,5016,12,1,37,54
1389,67.0,15.0,1,802,22,1,1,1,439,4,1,1927,5.0,2.0,1260000.0,3575,13,1,35,47
1743,67.0,15.0,1,777,22,1,1,1,405,8,1,1578,4.0,2.0,820000.0,2606,5,1,35,39
1145,67.0,15.0,1,681,22,1,1,1,380,2,1,1416,4.0,1.0,2595000.0,2335,12,1,35,54
1186,67.0,15.0,1,150,43,1,1,1,411,8,1,1657,5.0,2.0,1275000.0,2870,12,1,35,46
1743,67.0,15.0,1,150,22,1,1,1,380,8,1,1420,5.0,1.0,2495000.0,2353,13,1,35,55
741,67.0,15.0,1,802,22,1,1,1,127,7,1,463,5.0,2.0,3400000.0,646,3,1,15,49
900,67.0,15.0,1,802,22,1,0,1,498,2,1,2152,5.0,1.0,3480000.0,4049,11,1,37,50
175,67.0,15.0,1,150,14,1,1,1,137,7,1,542,5.0,2.0,3000000.0,850,13,1,15,48
391,67.0,15.0,1,106,22,1,0,1,419,7,1,1717,4.0,3.0,399000.0,3022,13,1,35,16
1743,67.0,15.0,1,106,22,1,0,1,436,4,1,1820,5.0,2.0,400000.0,3236,7,1,35,22
263,67.0,15.0,1,586,22,1,1,1,380,10,1,1377,5.0,2.0,900000.0,2167,12,1,35,39
315,67.0,15.0,1,800,22,1,1,1,439,8,1,1941,4.0,1.0,1350000.0,3641,7,1,35,51
1151,67.0,15.0,1,586,42,1,1,1,380,2,1,1367,5.0,2.0,615000.0,2134,13,1,35,34
174,67.0,15.0,1,783,9,1,0,1,593,2,1,2660,5.0,3.0,2425000.0,4930,12,1,37,40
1151,67.0,15.0,1,97,22,1,1,1,384,2,1,1451,4.0,1.0,2525000.0,2410,13,1,35,55
89,67.0,15.0,1,95,35,1,0,1,481,6,1,1086,5.0,2.0,6350000.0,1842,1,1,24,54
82,67.0,15.0,1,806,22,1,1,1,1,7,1,517,5.0,1.0,4550000.0,778,13,1,15,55
1057,67.0,15.0,1,112,14,1,0,1,566,6,1,2556,5.0,2.0,9750000.0,4797,13,1,37,39
1540,67.0,15.0,1,51,22,1,1,1,412,4,1,1612,5.0,2.0,1650000.0,2962,13,1,35,50
1743,67.0,15.0,1,51,22,1,1,1,134,7,1,498,5.0,2.0,1425000.0,727,13,1,15,38
1507,67.0,15.0,1,51,22,1,0,1,134,7,1,496,4.0,2.0,1250000.0,723,2,1,15,37
1743,67.0,15.0,1,51,35,1,1,1,411,4,1,52,4.0,2.0,1750000.0,55,13,1,35,54
218,67.0,15.0,1,51,22,1,1,1,439,2,1,1889,4.0,2.0,430000.0,3447,13,1,35,30
1551,67.0,15.0,1,51,22,1,1,1,522,7,1,2294,5.0,2.0,2200000.0,4290,5,1,37,42
